Account ID,Account Type,Account Age,KYC Status,Historical Fraud Involvement
ACC5545,business,228,1,0
ACC5546,personal,1758,1,0
ACC5547,personal,1595,1,0
ACC5548,personal,638,1,0
ACC5549,personal,298,1,0
ACC5550,personal,1610,1,0
ACC5551,personal,23,1,0
ACC5552,personal,1456,1,0
ACC5553,personal,2764,0,0
ACC5554,personal,2997,0,0
ACC5555,personal,3293,1,0
ACC5556,personal,678,1,0
ACC5557,personal,2091,1,0
ACC5558,business,1279,1,0
ACC5559,personal,2385,1,0
ACC5560,personal,1569,1,0
ACC5561,business,1424,1,0
ACC5562,personal,1195,1,0
ACC5563,personal,2075,1,0
ACC5564,personal,1158,1,0
ACC5565,personal,2775,1,0
ACC5566,personal,494,1,0
ACC5567,personal,646,1,0
ACC5568,personal,458,1,0
ACC5569,personal,2259,1,0
ACC5570,personal,2064,1,0
ACC5571,personal,1892,1,0
ACC5572,personal,1167,1,0
ACC5573,personal,1245,1,0
ACC5574,personal,701,1,0
ACC5575,personal,492,1,0
ACC5576,personal,2150,1,0
ACC5577,personal,3546,1,0
ACC5578,personal,655,0,0
ACC5579,personal,2099,1,0
ACC5580,personal,1835,1,0
ACC5581,personal,3298,1,0
ACC5582,personal,1982,1,0
ACC5583,personal,331,0,0
ACC5584,personal,2076,1,1
ACC5585,business,355,1,0
ACC5586,business,3019,1,0
ACC5587,business,2038,1,0
ACC5588,business,3033,0,0
ACC5589,personal,3589,1,0
ACC5590,personal,2614,1,0
ACC5591,personal,171,0,0
ACC5592,personal,1179,1,0
ACC5593,personal,3477,0,0
ACC5594,personal,3028,1,0
ACC5595,personal,1754,1,0
ACC5596,business,3505,1,0
ACC5597,personal,1264,1,0
ACC5598,personal,1154,1,0
ACC5599,personal,3283,1,1
ACC5600,personal,3261,1,0
ACC5601,business,3247,1,0
ACC5602,personal,3206,1,0
ACC5603,personal,3264,1,0
ACC5604,personal,37,1,0
ACC5605,personal,3070,1,0
ACC5606,personal,2254,1,0
ACC5607,personal,837,1,0
ACC5608,personal,2049,1,0
ACC5609,personal,2300,1,0
ACC5610,personal,2651,1,0
ACC5611,personal,3603,1,0
ACC5612,business,1645,1,0
ACC5613,business,2022,1,0
ACC5614,personal,1175,1,0
ACC5615,personal,2017,1,1
ACC5616,business,2550,1,0
ACC5617,business,252,1,0
ACC5618,personal,1894,1,0
ACC5619,personal,797,0,0
ACC5620,personal,727,1,0
ACC5621,personal,3140,1,0
ACC5622,personal,1059,1,0
ACC5623,personal,1186,1,0
ACC5624,personal,754,1,0
ACC5625,business,2613,0,0
ACC5626,personal,2924,1,0
ACC5627,personal,1066,1,0
ACC5628,personal,3126,1,0
ACC5629,personal,1580,1,0
ACC5630,personal,1869,0,1
ACC5631,personal,2482,1,0
ACC5632,personal,1791,1,0
ACC5633,business,2395,1,0
ACC5634,personal,2230,1,0
ACC5635,personal,1795,1,0
ACC5636,personal,1717,0,0
ACC5637,personal,2033,1,0
ACC5638,personal,3240,1,0
ACC5639,personal,2005,1,0
ACC5640,personal,3519,1,0
ACC5641,personal,2586,0,0
ACC5642,personal,2565,1,0
ACC5643,personal,495,1,0
ACC5644,personal,414,1,1
ACC5645,personal,3276,1,0
ACC5646,business,2483,1,0
ACC5647,personal,973,0,0
ACC5648,personal,1929,1,0
ACC5649,business,90,1,0
ACC5650,personal,2272,0,0
ACC5651,personal,859,1,0
ACC5652,business,1228,1,0
ACC5653,personal,1239,1,0
ACC5654,business,1984,0,0
ACC5655,personal,3315,0,0
ACC5656,personal,3359,1,0
ACC5657,personal,2925,1,0
ACC5658,personal,703,1,0
ACC5659,personal,2566,1,0
ACC5660,personal,1197,1,0
ACC5661,personal,3259,1,0
ACC5662,personal,304,1,0
ACC5663,personal,3159,1,0
ACC5664,business,1858,1,0
ACC5665,personal,1696,1,1
ACC5666,personal,3510,0,1
ACC5667,personal,85,1,1
ACC5668,personal,2073,0,0
ACC5669,business,2427,0,0
ACC5670,personal,611,0,0
ACC5671,personal,3318,1,0
ACC5672,personal,3567,0,0
ACC5673,personal,1027,1,0
ACC5674,personal,1360,1,0
ACC5675,personal,1456,1,0
ACC5676,personal,2169,1,0
ACC5677,personal,2069,1,0
ACC5678,personal,291,1,0
ACC5679,personal,1792,1,0
ACC5680,personal,1405,1,0
ACC5681,personal,911,1,1
ACC5682,personal,2248,1,0
ACC5683,personal,1785,1,0
ACC5684,personal,554,1,0
ACC5685,personal,1986,1,0
ACC5686,personal,1748,1,0
ACC5687,personal,3111,1,0
ACC5688,personal,1952,1,0
ACC5689,personal,2479,1,0
ACC5690,personal,1707,1,0
ACC5691,personal,2225,1,0
ACC5692,personal,845,1,0
ACC5693,personal,363,1,0
ACC5694,personal,682,1,1
ACC5695,personal,3519,1,0
ACC5696,business,309,0,0
ACC5697,personal,505,1,0
ACC5698,business,1470,1,0
ACC5699,personal,2145,1,0
ACC5700,personal,2758,1,0
ACC5701,personal,2222,1,1
ACC5702,personal,3113,1,0
ACC5703,business,965,1,0
ACC5704,personal,1118,1,1
ACC5705,personal,48,1,0
ACC5706,personal,1618,1,0
ACC5707,personal,3328,1,0
ACC5708,personal,2600,1,0
ACC5709,personal,498,1,0
ACC5710,personal,623,1,0
ACC5711,personal,1484,1,0
ACC5712,personal,2864,1,0
ACC5713,personal,1825,1,0
ACC5714,personal,1076,1,0
ACC5715,personal,3228,1,0
ACC5716,personal,447,1,0
ACC5717,business,1088,1,0
ACC5718,personal,3347,1,0
ACC5719,business,1992,1,0
ACC5720,personal,2889,1,0
ACC5721,personal,3313,1,0
ACC5722,personal,1911,1,0
ACC5723,business,2255,1,0
ACC5724,business,1857,0,0
ACC5725,personal,628,1,0
ACC5726,personal,343,1,0
ACC5727,business,2976,1,1
ACC5728,business,421,1,0
ACC5729,personal,251,1,0
ACC5730,personal,1971,1,0
ACC5731,personal,1525,1,0
ACC5732,personal,3268,1,0
ACC5733,personal,2537,1,0
ACC5734,personal,897,1,0
ACC5735,personal,1975,1,0
ACC5736,personal,2153,1,0
ACC5737,personal,909,1,0
ACC5738,business,947,0,1
ACC5739,personal,170,1,0
ACC5740,business,2744,1,0
ACC5741,personal,45,1,0
ACC5742,personal,1451,1,1
ACC5743,personal,571,1,1
ACC5744,personal,1124,1,0
ACC5745,personal,1875,1,0
ACC5746,personal,1932,1,0
ACC5747,personal,2305,1,0
ACC5748,personal,3125,1,0
ACC5749,personal,3226,1,0
ACC5750,personal,64,1,0
ACC5751,personal,83,0,0
ACC5752,personal,1070,0,0
ACC5753,personal,499,1,0
ACC5754,personal,2333,1,0
ACC5755,business,915,1,0
ACC5756,personal,437,1,0
ACC5757,personal,610,1,0
ACC5758,personal,1075,1,0
ACC5759,personal,2227,1,0
ACC5760,personal,2951,1,0
ACC5761,personal,2606,1,0
ACC5762,business,1519,1,0
ACC5763,personal,3217,1,0
ACC5764,business,1434,1,0
ACC5765,personal,822,1,0
ACC5766,personal,452,1,0
ACC5767,personal,643,1,0
ACC5768,personal,2097,1,0
ACC5769,personal,2919,1,0
ACC5770,personal,959,1,0
ACC5771,personal,597,1,0
ACC5772,personal,2694,1,0
ACC5773,personal,131,1,0
ACC5774,personal,2043,0,0
ACC5775,business,460,1,0
ACC5776,personal,704,1,0
ACC5777,personal,3538,1,0
ACC5778,business,2115,1,0
ACC5779,personal,1437,1,0
ACC5780,personal,1421,1,0
ACC5781,personal,1541,0,0
ACC5782,personal,884,0,0
ACC5783,business,1326,1,0
ACC5784,personal,661,1,0
ACC5785,personal,1474,1,0
ACC5786,personal,2715,1,0
ACC5787,personal,2560,1,0
ACC5788,personal,112,1,1
ACC5789,personal,750,1,0
ACC5790,personal,743,1,0
ACC5791,business,2393,1,0
ACC5792,personal,2526,0,0
ACC5793,personal,3537,1,0
ACC5794,personal,2218,1,0
ACC5795,personal,2301,1,1
ACC5796,personal,2765,1,0
ACC5797,personal,3294,1,0
ACC5798,business,3421,1,0
ACC5799,personal,3077,1,0
ACC5800,personal,1091,1,0
ACC5801,personal,2094,1,0
ACC5802,personal,2818,1,0
ACC5803,personal,1891,1,0
ACC5804,personal,994,0,0
ACC5805,personal,526,1,0
ACC5806,business,2038,1,0
ACC5807,personal,1142,1,0
ACC5808,personal,1910,0,0
ACC5809,personal,2528,1,0
ACC5810,personal,2273,1,0
ACC5811,personal,1001,1,0
ACC5812,personal,169,1,0
ACC5813,personal,1430,1,1
ACC5814,business,1362,0,0
ACC5815,personal,1445,1,0
ACC5816,personal,811,0,0
ACC5817,personal,2831,1,0
ACC5818,personal,3155,1,0
ACC5819,business,3526,1,0
ACC5820,personal,729,1,0
ACC5821,personal,498,1,0
ACC5822,personal,1917,0,0
ACC5823,personal,2611,0,0
ACC5824,personal,2340,1,0
ACC5825,personal,3295,1,0
ACC5826,personal,848,1,0
ACC5827,business,2473,1,0
ACC5828,personal,657,0,0
ACC5829,personal,1787,1,0
ACC5830,personal,116,1,0
ACC5831,personal,1252,1,0
ACC5832,personal,3278,1,0
ACC5833,personal,2574,1,0
ACC5834,personal,800,1,0
ACC5835,personal,1311,1,0
ACC5836,personal,1883,1,0
ACC5837,personal,1810,1,0
ACC5838,business,3187,1,0
ACC5839,business,2950,1,1
ACC5840,personal,2076,0,0
ACC5841,personal,2283,1,0
ACC5842,personal,2335,0,0
ACC5843,personal,1393,1,0
ACC5844,personal,3510,1,0
ACC5845,personal,352,1,0
ACC5846,personal,35,1,0
ACC5847,business,3388,1,0
ACC5848,personal,3256,1,0
ACC5849,business,2731,1,0
ACC5850,personal,767,1,0
ACC5851,personal,883,1,0
ACC5852,personal,559,1,0
ACC5853,personal,446,1,0
ACC5854,personal,2013,1,0
ACC5855,personal,3449,0,0
ACC5856,personal,2992,0,0
ACC5857,business,1434,1,0
ACC5858,personal,3146,1,0
ACC5859,personal,70,1,0
ACC5860,personal,3528,1,0
ACC5861,personal,1973,1,1
ACC5862,personal,1688,1,0
ACC5863,business,773,1,0
ACC5864,personal,464,1,0
ACC5865,personal,3278,1,0
ACC5866,business,3391,1,0
ACC5867,personal,1601,1,0
ACC5868,personal,3216,1,0
ACC5869,personal,202,1,0
ACC5870,personal,3382,1,0
ACC5871,personal,2463,1,0
ACC5872,personal,2573,1,0
ACC5873,personal,1788,1,0
ACC5874,personal,2242,1,0
ACC5875,personal,1339,0,0
ACC5876,personal,2574,1,0
ACC5877,personal,2605,1,0
ACC5878,personal,1648,1,0
ACC5879,personal,3283,1,0
ACC5880,business,3153,1,0
ACC5881,personal,2946,0,0
ACC5882,business,2819,1,0
ACC5883,personal,944,1,0
ACC5884,personal,2989,1,0
ACC5885,personal,1918,1,0
ACC5886,personal,2757,1,0
ACC5887,personal,3204,1,0
ACC5888,business,2516,1,0
ACC5889,business,1861,1,0
ACC5890,personal,166,1,0
ACC5891,personal,1686,1,0
ACC5892,personal,2485,1,0
ACC5893,personal,1067,1,0
ACC5894,personal,2459,1,0
ACC5895,personal,329,1,1
ACC5896,personal,900,1,0
ACC5897,personal,2084,0,0
ACC5898,personal,2792,1,0
ACC5899,personal,295,1,0
ACC5900,personal,1422,1,0
ACC5901,personal,1826,1,0
ACC5902,personal,2205,1,0
ACC5903,personal,747,1,0
ACC5904,personal,1059,0,0
ACC5905,personal,1240,1,0
ACC5906,business,983,0,0
ACC5907,personal,2952,1,0
ACC5908,personal,2211,1,0
ACC5909,personal,298,1,0
ACC5910,personal,3195,1,0
ACC5911,business,130,1,0
ACC5912,personal,1140,1,0
ACC5913,personal,90,1,0
ACC5914,personal,1873,1,0
ACC5915,personal,3349,1,0
ACC5916,business,974,1,1
ACC5917,business,2175,1,1
ACC5918,personal,687,1,0
ACC5919,personal,2665,1,0
ACC5920,personal,2116,1,0
ACC5921,personal,226,0,0
ACC5922,business,1374,1,0
ACC5923,personal,3299,1,0
ACC5924,personal,1105,1,0
ACC5925,personal,2875,1,0
ACC5926,personal,2597,1,0
ACC5927,business,3288,1,0
ACC5928,personal,1771,1,0
ACC5929,personal,40,1,0
ACC5930,personal,38,1,0
ACC5931,personal,1897,1,0
ACC5932,personal,2732,1,0
ACC5933,personal,2298,1,0
ACC5934,personal,3251,1,1
ACC5935,personal,1915,0,0
ACC5936,business,3082,1,0
ACC5937,personal,1923,1,0
ACC5938,business,1825,1,0
ACC5939,personal,2133,1,0
ACC5940,business,1008,1,0
ACC5941,personal,367,1,0
ACC5942,personal,2796,1,0
ACC5943,personal,3134,1,0
ACC5944,personal,149,1,0
ACC5945,business,1372,1,0
ACC5946,personal,2453,1,0
ACC5947,personal,2518,1,0
ACC5948,personal,2939,0,0
ACC5949,personal,3190,1,0
ACC5950,personal,418,0,0
ACC5951,personal,557,1,0
ACC5952,personal,878,1,1
ACC5953,personal,1765,1,0
ACC5954,personal,2494,1,0
ACC5955,business,2193,1,0
ACC5956,personal,1834,1,0
ACC5957,personal,1253,1,0
ACC5958,personal,1957,0,0
ACC5959,personal,2546,1,0
ACC5960,personal,2586,1,0
ACC5961,business,2434,1,0
ACC5962,business,2130,1,0
ACC5963,personal,1544,1,0
ACC5964,personal,2730,1,0
ACC5965,personal,2144,1,0
ACC5966,personal,2144,1,0
ACC5967,business,732,1,0
ACC5968,personal,2415,1,0
ACC5969,personal,1457,0,0
ACC5970,personal,2090,1,0
ACC5971,personal,3342,1,0
ACC5972,personal,1225,1,0
ACC5973,personal,259,1,1
ACC5974,personal,1829,1,0
ACC5975,personal,1319,0,0
ACC5976,personal,30,1,0
ACC5977,business,894,1,0
ACC5978,business,2575,1,0
ACC5979,personal,2590,1,0
ACC5980,business,2933,1,0
ACC5981,personal,2667,1,0
ACC5982,personal,967,1,0
ACC5983,personal,2056,1,0
ACC5984,personal,1451,1,0
ACC5985,personal,2393,1,0
ACC5986,personal,1260,1,0
ACC5987,personal,2369,0,0
ACC5988,personal,596,1,0
ACC5989,personal,1242,1,0
ACC5990,personal,1554,1,0
ACC5991,personal,2467,1,0
ACC5992,personal,1187,1,0
ACC5993,personal,1579,1,0
ACC5994,personal,2446,1,0
ACC5995,personal,1810,1,0
ACC5996,personal,2472,1,1
ACC5997,personal,1457,1,0
ACC5998,personal,3178,0,0
ACC5999,business,1636,0,0
ACC6000,business,3422,1,0
ACC6001,personal,1543,1,0
ACC6002,personal,1543,0,1
ACC6003,personal,3153,1,0
ACC6004,personal,550,1,0
ACC6005,business,1237,1,0
ACC6006,personal,558,1,0
ACC6007,personal,258,1,0
ACC6008,personal,3077,1,0
ACC6009,personal,2145,1,0
ACC6010,business,2525,1,0
ACC6011,personal,1932,1,0
ACC6012,business,1163,1,0
ACC6013,personal,324,1,1
ACC6014,personal,1707,1,0
ACC6015,business,283,1,0
ACC6016,business,907,1,0
ACC6017,personal,3040,1,0
ACC6018,personal,2097,1,0
ACC6019,personal,3351,1,0
ACC6020,personal,3219,1,0
ACC6021,personal,2928,1,0
ACC6022,personal,1469,1,0
ACC6023,business,3605,0,0
ACC6024,personal,1398,1,1
ACC6025,personal,3341,1,1
ACC6026,personal,1394,0,0
ACC6027,personal,1808,1,0
ACC6028,personal,1326,1,0
ACC6029,business,2689,1,0
ACC6030,business,2873,1,0
ACC6031,personal,251,1,0
ACC6032,personal,2169,1,0
ACC6033,personal,1827,0,0
ACC6034,personal,942,1,0
ACC6035,personal,2403,0,0
ACC6036,business,1278,1,0
ACC6037,personal,2408,0,1
ACC6038,business,2905,1,0
ACC6039,personal,574,1,1
ACC6040,personal,2448,1,0
ACC6041,personal,310,1,0
ACC6042,personal,2523,1,0
ACC6043,business,635,1,0
ACC6044,personal,1631,1,0
ACC6045,personal,1288,0,0
ACC6046,personal,437,1,0
ACC6047,business,205,1,0
ACC6048,personal,3427,1,0
ACC6049,business,668,1,0
ACC6050,personal,1686,1,0
ACC6051,personal,1013,1,0
ACC6052,business,20,1,0
ACC6053,business,1132,1,0
ACC6054,personal,2530,1,0
ACC6055,personal,1985,1,0
ACC6056,personal,223,1,0
ACC6057,business,2771,1,0
ACC6058,business,3373,1,0
ACC6059,personal,585,0,0
ACC6060,personal,259,1,0
ACC6061,business,641,1,0
ACC6062,personal,1695,1,0
ACC6063,personal,2799,0,0
ACC6064,personal,1667,1,0
ACC6065,personal,1953,1,0
ACC6066,business,1368,1,0
ACC6067,personal,196,0,0
ACC6068,personal,1697,1,0
ACC6069,personal,2196,1,0
ACC6070,personal,2217,1,0
ACC6071,personal,1777,1,0
ACC6072,personal,885,1,0
ACC6073,business,2681,1,0
ACC6074,personal,1357,1,0
ACC6075,personal,1352,1,0
ACC6076,personal,1473,1,0
ACC6077,personal,2258,1,0
ACC6078,personal,2323,1,0
ACC6079,personal,2452,1,0
ACC6080,personal,1994,1,0
ACC6081,personal,1762,1,0
ACC6082,personal,2282,1,0
ACC6083,business,108,1,0
ACC6084,personal,3601,1,0
ACC6085,personal,2392,0,0
ACC6086,personal,2594,1,0
ACC6087,personal,2898,0,0
ACC6088,personal,1157,0,1
ACC6089,personal,2547,1,0
ACC6090,personal,244,1,0
ACC6091,personal,1720,0,0
ACC6092,personal,2460,1,0
ACC6093,business,2740,1,0
ACC6094,personal,2642,1,0
ACC6095,business,2592,1,0
ACC6096,personal,3265,1,0
ACC6097,business,3196,1,0
ACC6098,personal,2322,1,0
ACC6099,personal,744,0,0
ACC6100,personal,2714,1,0
ACC6101,personal,2179,1,1
ACC6102,personal,2749,1,0
ACC6103,personal,1607,1,1
ACC6104,personal,447,1,0
ACC6105,business,673,1,0
ACC6106,personal,497,0,0
ACC6107,business,3078,1,0
ACC6108,business,1276,1,0
ACC6109,personal,3279,1,0
ACC6110,personal,1845,1,0
ACC6111,personal,2831,1,0
ACC6112,business,3496,1,0
ACC6113,personal,3287,1,0
ACC6114,personal,2188,1,0
ACC6115,personal,529,1,0
ACC6116,business,2164,1,0
ACC6117,business,96,1,0
ACC6118,personal,224,1,0
ACC6119,personal,377,1,1
ACC6120,personal,3228,1,0
ACC6121,business,2885,1,0
ACC6122,personal,674,1,0
ACC6123,business,1117,1,0
ACC6124,business,622,1,0
ACC6125,personal,389,1,0
ACC6126,personal,703,1,0
ACC6127,personal,2197,1,0
ACC6128,business,516,1,1
ACC6129,personal,257,1,0
ACC6130,personal,2705,0,0
ACC6131,personal,336,1,0
ACC6132,personal,1507,1,0
ACC6133,personal,3256,1,0
ACC6134,business,1028,0,0
ACC6135,personal,2237,1,0
ACC6136,personal,2781,1,0
ACC6137,business,21,0,0
ACC6138,personal,705,1,0
ACC6139,personal,153,1,0
ACC6140,personal,2870,1,0
ACC6141,personal,849,1,0
ACC6142,personal,3113,1,0
ACC6143,business,1904,1,0
ACC6144,personal,1261,0,0
ACC6145,personal,2587,1,0
ACC6146,personal,2746,1,0
ACC6147,business,158,1,0
ACC6148,personal,1822,1,0
ACC6149,personal,504,1,0
ACC6150,personal,2706,1,0
ACC6151,business,985,0,0
ACC6152,business,925,1,0
ACC6153,personal,2405,1,0
ACC6154,personal,3181,0,0
ACC6155,personal,440,1,0
ACC6156,personal,536,1,0
ACC6157,personal,1388,1,0
ACC6158,business,2380,1,0
ACC6159,personal,811,1,0
ACC6160,business,3410,1,0
ACC6161,personal,1504,1,0
ACC6162,business,16,1,1
ACC6163,personal,1380,0,0
ACC6164,personal,797,1,0
ACC6165,personal,2180,1,0
ACC6166,personal,1639,1,0
ACC6167,personal,1136,1,0
ACC6168,personal,3600,0,0
ACC6169,personal,2844,1,0
ACC6170,personal,34,1,0
ACC6171,personal,1269,1,0
ACC6172,business,2890,1,0
ACC6173,business,2319,1,0
ACC6174,personal,3056,1,0
ACC6175,business,894,1,0
ACC6176,personal,2479,1,0
ACC6177,personal,3502,1,0
ACC6178,personal,1477,1,0
ACC6179,personal,1062,1,0
ACC6180,business,2333,1,0
ACC6181,personal,1908,1,0
ACC6182,personal,752,1,0
ACC6183,personal,443,1,0
ACC6184,personal,2281,1,0
ACC6185,personal,3611,1,0
ACC6186,personal,2200,1,0
ACC6187,personal,726,1,0
ACC6188,personal,2943,1,0
ACC6189,personal,1391,1,0
ACC6190,personal,219,1,0
ACC6191,personal,1286,1,0
ACC6192,business,3486,1,0
ACC6193,personal,1831,1,0
ACC6194,personal,776,1,0
ACC6195,personal,3247,0,0
ACC6196,personal,2924,1,0
ACC6197,personal,270,1,0
ACC6198,personal,887,1,0
ACC6199,personal,3233,1,0
ACC6200,personal,2031,1,0
ACC6201,personal,1128,1,0
ACC6202,personal,784,1,0
ACC6203,personal,3040,1,0
ACC6204,business,2412,1,0
ACC6205,personal,572,1,0
ACC6206,personal,1517,1,0
ACC6207,personal,2539,1,0
ACC6208,personal,3455,1,0
ACC6209,personal,1907,1,0
ACC6210,personal,1827,1,0
ACC6211,business,81,1,1
ACC6212,personal,1600,1,0
ACC6213,business,1263,1,0
ACC6214,personal,3152,1,0
ACC6215,personal,3351,1,0
ACC6216,personal,961,1,0
ACC6217,personal,3548,1,0
ACC6218,personal,3294,1,0
ACC6219,business,2787,1,0
ACC6220,personal,503,1,0
ACC6221,personal,1520,1,1
ACC6222,personal,2557,1,0
ACC6223,business,3194,1,0
ACC6224,personal,1030,1,0
ACC6225,personal,1460,1,0
ACC6226,business,3509,1,0
ACC6227,personal,3600,1,0
ACC6228,business,2698,1,0
ACC6229,business,847,1,0
ACC6230,personal,1299,0,0
ACC6231,personal,3475,1,0
ACC6232,personal,554,1,0
ACC6233,personal,1539,1,0
ACC6234,personal,1737,1,0
ACC6235,personal,3082,1,0
ACC6236,personal,1872,1,0
ACC6237,personal,713,0,0
ACC6238,personal,2116,1,0
ACC6239,personal,2335,1,0
ACC6240,business,2393,1,0
ACC6241,personal,3091,1,0
ACC6242,personal,820,1,0
ACC6243,business,1832,1,0
ACC6244,business,2683,1,0
ACC6245,business,3392,1,0
ACC6246,personal,3340,1,0
ACC6247,personal,2918,1,0
ACC6248,personal,63,1,0
ACC6249,business,2270,1,0
ACC6250,personal,2435,1,0
ACC6251,personal,1383,1,0
ACC6252,personal,3265,1,0
ACC6253,personal,2727,1,0
ACC6254,personal,944,1,0
ACC6255,personal,966,1,0
ACC6256,personal,3615,1,0
ACC6257,personal,3206,1,0
ACC6258,personal,126,1,0
ACC6259,personal,1699,1,0
ACC6260,business,200,0,0
ACC6261,personal,2380,1,0
ACC6262,business,1589,1,0
ACC6263,personal,1361,1,0
ACC6264,personal,2588,1,0
ACC6265,personal,2787,1,0
ACC6266,business,3267,1,0
ACC6267,personal,1828,1,0
ACC6268,personal,2114,1,0
ACC6269,business,1002,0,0
ACC6270,business,2291,1,0
ACC6271,business,2018,1,0
ACC6272,personal,148,1,0
ACC6273,personal,3243,1,0
ACC6274,personal,468,1,0
ACC6275,business,1549,1,0
ACC6276,personal,1297,1,0
ACC6277,personal,3463,1,0
ACC6278,personal,845,1,0
ACC6279,personal,518,1,0
ACC6280,personal,1569,1,0
ACC6281,personal,2739,1,0
ACC6282,personal,2267,1,0
ACC6283,business,2102,1,0
ACC6284,personal,2412,1,0
ACC6285,business,1459,1,0
ACC6286,personal,686,1,0
ACC6287,personal,667,1,0
ACC6288,personal,579,1,0
ACC6289,personal,3050,1,0
ACC6290,personal,3188,0,0
ACC6291,personal,2760,1,0
ACC6292,business,960,1,0
ACC6293,business,2539,1,0
ACC6294,personal,496,1,0
ACC6295,personal,3080,1,0
ACC6296,personal,1182,1,0
ACC6297,personal,60,1,0
ACC6298,personal,1641,1,0
ACC6299,personal,2013,1,0
ACC6300,business,2536,1,0
ACC6301,personal,3020,1,0
ACC6302,business,2258,0,0
ACC6303,personal,1707,1,0
ACC6304,personal,1015,1,0
ACC6305,personal,2348,1,0
ACC6306,personal,1277,1,1
ACC6307,business,626,1,0
ACC6308,personal,2383,1,0
ACC6309,personal,2051,1,0
ACC6310,personal,3054,1,0
ACC6311,personal,2097,1,0
ACC6312,personal,3441,1,0
ACC6313,personal,1392,1,0
ACC6314,personal,2385,0,0
ACC6315,personal,3232,0,0
ACC6316,personal,208,1,0
ACC6317,personal,1326,1,0
ACC6318,personal,2956,0,0
ACC6319,personal,495,1,0
ACC6320,personal,1484,1,0
ACC6321,business,1814,0,0
ACC6322,personal,1058,1,0
ACC6323,personal,3141,1,0
ACC6324,business,2733,1,0
ACC6325,personal,2317,0,0
ACC6326,personal,2743,1,0
ACC6327,personal,2557,1,0
ACC6328,business,804,1,0
ACC6329,personal,1767,1,0
ACC6330,personal,3277,1,0
ACC6331,personal,142,1,0
ACC6332,personal,1134,1,0
